ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
2013 QG17,20.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QH17,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QN17,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QJ36,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QH48,19.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QJ48,21.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QM48,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QN48,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QO48,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QP48,27.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 QB53,24.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RF,23.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RG,29.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RO5,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RQ5,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RR5,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RS5,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RU5,20.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RV5,22.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RW5,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RY5,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RZ5,28.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RA6,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RB6,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RC6,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RD6,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE6,21.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RN9,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RO9,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RR9,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RS9,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RT9,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RU9,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RV9,23.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RX9,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RK16,18.84,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RB21,21.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RC21,20.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RD21,18.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE21,19.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RG21,20.51,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RH21,20.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RK21,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RL21,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RM21,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RN21,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RO21,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RY29,26.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RB30,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RC30,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RO30,28.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RC32,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE32,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RF32,28.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE36,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RG36,19.91,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RH36,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RJ36,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE43,20.43,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RH43,22.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RJ43,21.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RL43,23.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RM43,20.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RN43,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RQ43,24.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RR43,25.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RS43,27.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RT43,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RZ53,31.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RM73,26.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RS73,27.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RT73,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RU73,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RV73,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RW73,20.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RX73,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RZ73,21.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RB74,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RD74,24.26,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RE74,21.18,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RF74,26.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RG74,23.35,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RH74,20.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RJ74,19.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RY80,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 RK96,19.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SF,19.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SR,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SS,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 ST,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SK19,18.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SL19,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SO19,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SP19,29.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SQ19,25.54,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SR19,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SS19,21.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 ST19,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SU19,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SV19,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SW19,27.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SX19,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SY19,24.83,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SA20,21.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SB20,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SC20,22.44,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SD20,23.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SK20,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SL20,24.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SM20,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SN20,23.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SO20,21.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SB21,27.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SC21,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SD21,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SE21,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SM24,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SN24,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SO24,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SR24,20.62,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SU24,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SV24,21.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SW24,21.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SX24,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SF25,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SG25,21.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 SL30,19.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TC,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TD,26.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TE,20.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TF,22.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TH,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TJ,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TK,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TL,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TC4,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TE4,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TF4,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG4,21.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TH4,23.15,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TJ4,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TK4,23.98,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TM4,24.35,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TN4,25.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TO4,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TP4,27.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TQ4,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TR4,23.35,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TS4,20.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG5,19.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TQ5,19.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TR5,19.22,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TS5,19.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TT5,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TX5,23.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TY5,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TZ5,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TA6,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TB6,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TC6,23.41,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TD6,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TE6,21.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TF6,21.66,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG6,26.58,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TH6,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TJ6,25.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TQ12,23.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TR12,28.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TW68,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TX68,25.24,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TY68,28.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG69,20.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TH69,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TJ69,22.11,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TK69,23.34,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TL69,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TM69,26.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TN69,23.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TO69,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TB80,17.55,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TL127,26.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TM127,26.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TN127,26.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TR132,20.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TS132,20.03,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TU132,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TV132,26.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TE135,19.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TF135,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TG135,25.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TH135,20.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TJ135,20.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TL135,21.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TM135,26.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TQ135,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TR135,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TS135,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TT135,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TU135,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TV135,19.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TW135,20.56,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TC136,19.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 TV144,20.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UB,26.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UC,21.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UK,23.28,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UX,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UY,20.78,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UZ,22.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UB1,20.84,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UC1,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UD1,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UE1,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UG1,22.59,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UP1,23.71,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UQ1,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UR1,27.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 US1,25.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UU1,24.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UX2,29.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UB3,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UC3,23.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UF3,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 US3,21.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UT3,27.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UV3,26.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UR4,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 US4,26.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UT4,26.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UU4,24.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UF5,24.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UH5,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UJ5,28.02,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UK5,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UL5,23.39,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UM5,23.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UN5,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UO5,23.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UP5,23.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UQ5,25.63,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UR5,23.07,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UQ8,25.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UR8,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 US8,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UG9,18.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UH9,18.61,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UJ9,26.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UK9,26.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UL9,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UM9,24.57,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UG10,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UJ10,25.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UV10,19.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 UX14,18.21,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VK,24.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VL,27.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VG2,26.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VH2,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VJ2,21.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VK2,19.72,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VL2,22.25,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VM2,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VM4,20.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VN4,21.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VO4,27.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VP4,24.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VQ4,21.88,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VV4,19.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VW4,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VX4,23.82,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VZ4,22.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VK5,20.48,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VL5,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VM5,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VN5,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VO5,21.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VY9,23.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VZ9,19.97,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VA10,22.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VB10,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VC10,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VJ11,27.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VK11,26.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VO11,28.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VP11,25.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VQ11,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VY11,25.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VZ11,20.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VA12,22.73,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VP12,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VR12,24.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VD13,17.64,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VE13,21.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VF13,21.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VH13,25.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VJ13,23.77,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VK13,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VL13,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VM13,24.21,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VN13,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VO13,22.75,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VP13,26.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VQ13,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VV13,24.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VW13,26.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VX13,22.1,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VY13,21.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VA14,20.23,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VB14,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VD17,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 VT79,22.23,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WH,21.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WL,24.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WM,23.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WN,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WY,26.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WH25,29.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WR43,21.79,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WS43,22.74,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WT43,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WU43,21.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WV43,26.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WX43,22.6,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WY43,26.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WZ43,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WA44,23.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WB44,22.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WC44,22.2,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WD44,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WS44,24.95,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WT44,19.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WU44,21.05,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WV44,22.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WW44,20.53,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WX44,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WY44,25.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WZ44,25.8,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WR45,25.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WT45,20.36,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WU45,20.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WV45,24.9,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WW45,25.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WN67,18.27,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WP67,24.7,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WR67,22.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WS67,23.3,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WM106,20.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WZ107,27.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 WF108,20.38,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XS3,20.37,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XU3,21.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XW3,21.12,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XA4,21.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XF4,26.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XG4,20.52,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XH4,19.71,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XV8,21.89,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XW8,25.31,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XX8,24.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XY8,25.0,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XY9,23.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XZ9,22.5,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XB10,19.86,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XG10,25.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
2013 XH10,23.4,1.72,0.48,-0.11,-0.12,-0.12,0.15
